Name,Area Latitude,Area Longitude,Venue,Venue Latitude,Venue Longitude,Venue Categories
MARINE PARADE,1.3026889,103.9073952,Amber Beacon,1.2979626720631492,103.90589305093675,Lighthouse
MARINE PARADE,1.3026889,103.9073952,Katong V,1.3043603807021318,103.90269610669583,Shopping Mall
MARINE PARADE,1.3026889,103.9073952,D'bun,1.3087465901705668,103.90325491844719,Bakery
MARINE PARADE,1.3026889,103.9073952,Chinese Swimming Club,1.2995748950660808,103.90103312739686,Club House
MARINE PARADE,1.3026889,103.9073952,ManZhu Cafe,1.2996975410790512,103.90116211205057,Café
MUSEUM,1.2960522,103.84759915065096,Fort Canning Park,1.2950747972372088,103.84642124176025,Park
MUSEUM,1.2960522,103.84759915065096,National Museum of Singapore,1.2964982811288688,103.84846203917137,Museum
MUSEUM,1.2960522,103.84759915065096,The Auld Alliance,1.2985668612619994,103.8489032155793,Whisky Bar
MUSEUM,1.2960522,103.84759915065096,The Grand Cathay,1.2992198664952235,103.84791634393056,Movie Theater
MUSEUM,1.2960522,103.84759915065096,Le Bistrot Du Sommelier,1.2946452430550754,103.84957688788887,French Restaurant
MUSEUM,1.2960522,103.84759915065096,Hotel Fort Canning,1.2958541912352397,103.84545315120411,Hotel
MUSEUM,1.2960522,103.84759915065096,KOI Thé,1.2992079572163495,103.84552348416467,Bubble Tea Shop
MUSEUM,1.2960522,103.84759915065096,Yoga Movement,1.2991643281634402,103.84691224209699,Yoga Studio
MUSEUM,1.2960522,103.84759915065096,The Substation,1.2943672105965107,103.84944332931686,Art Gallery
MUSEUM,1.2960522,103.84759915065096,Chijmes (CHIJMES),1.2950704205410113,103.85212810975624,Plaza
MUSEUM,1.2960522,103.84759915065096,Gyu-Kaku Prime,1.2957727705184086,103.85215314504902,Japanese Restaurant
MUSEUM,1.2960522,103.84759915065096,YMCA International House,1.2979459369973922,103.84796657639718,Hotel
MUSEUM,1.2960522,103.84759915065096,St. Games,1.2990403773247694,103.8477374181905,Gaming Cafe
MUSEUM,1.2960522,103.84759915065096,iRepair Singapore,1.2994724268296987,103.84966581451366,Other Repair Shop
MUSEUM,1.2960522,103.84759915065096,30 Bencoolen,1.2984427889659316,103.8503909111023,Hotel
MUSEUM,1.2960522,103.84759915065096,Hai Di Lao Hot Pot,1.3000075971167873,103.84496501271408,Hotpot Restaurant
MUSEUM,1.2960522,103.84759915065096,P.Osh,1.2988316683335006,103.84581143122547,Dessert Shop
MUSEUM,1.2960522,103.84759915065096,iPhonefix - iPhone Repair Singapore,1.298577374766907,103.8524537450017,Mobile Phone Shop
MUSEUM,1.2960522,103.84759915065096,Clarke Quay Riverside,1.29006,103.846157,Waterfront
MUSEUM,1.2960522,103.84759915065096,The Capitol Kempinski Hotel,1.2940665440652308,103.85088443756104,Hotel
MUSEUM,1.2960522,103.84759915065096,National Gal­lery Singa­pore,1.2907395913341984,103.85154786540198,Art Gallery
MUSEUM,1.2960522,103.84759915065096,WeWork Funan,1.2915157,103.8501338,Business Service
MUSEUM,1.2960522,103.84759915065096,Capitol Theatre,1.2933868500392913,103.85119339934182,Movie Theater
MUSEUM,1.2960522,103.84759915065096,SAM at 8Q,1.2974822622621478,103.85186510882465,Art Museum
MUSEUM,1.2960522,103.84759915065096,The Glasshouse - Specialty Coffee & Toast Bar,1.2955222832745867,103.85222446463908,Café
MUSEUM,1.2960522,103.84759915065096,Rendezvous Hotel Singapore,1.2985851758211133,103.84906056770934,Hotel
MUSEUM,1.2960522,103.84759915065096,Yakiniku YAZAWA,1.291828,103.842172,Japanese Restaurant
MUSEUM,1.2960522,103.84759915065096,Switch by Timbre,1.2966422177282944,103.85127055853658,Gastropub
MUSEUM,1.2960522,103.84759915065096,Monoyono,1.3002142490236475,103.84539620346727,Gift Shop
MUSEUM,1.2960522,103.84759915065096,Funan,1.291332683974342,103.85012105102302,Shopping Mall
MUSEUM,1.2960522,103.84759915065096,Shinji by Kanesaka,1.2958631651294867,103.85270833969116,Japanese Restaurant
MUSEUM,1.2960522,103.84759915065096,MUJI,1.3004005405413808,103.84550961918441,Miscellaneous Shop
MUSEUM,1.2960522,103.84759915065096,Raffles Hotel,1.2947218664089226,103.85409000532518,Hotel
MUSEUM,1.2960522,103.84759915065096,Fairmont Singapore,1.2942607333023317,103.85393147405182,Hotel
MUSEUM,1.2960522,103.84759915065096,Art•Friend,1.2965902864581689,103.85382784244494,Arts & Crafts Store
MUSEUM,1.2960522,103.84759915065096,American Taproom,1.298166106887847,103.85223035160051,Beer Bar
MUSEUM,1.2960522,103.84759915065096,Wine Connection Cheese Bar,1.2923643721882383,103.8417886015602,Wine Bar
MUSEUM,1.2960522,103.84759915065096,Hachi Restaurant,1.2939955895229558,103.84198995614378,Japanese Restaurant
MUSEUM,1.2960522,103.84759915065096,Clarke Quay,1.2898926313610215,103.84581831679742,Shopping Plaza
MUSEUM,1.2960522,103.84759915065096,National Design Centre,1.2987222608530118,103.85345720149596,Building
MUSEUM,1.2960522,103.84759915065096,Orihara Shoten,1.292110431237257,103.84213920272278,Sake Bar
MUSEUM,1.2960522,103.84759915065096,JAAN,1.2931605181667738,103.85358339518467,Modern European Restaurant
MUSEUM,1.2960522,103.84759915065096,The English House by Marco Pierre White,1.293079742700301,103.84130090475082,English Restaurant
MUSEUM,1.2960522,103.84759915065096,Artichoke Café + Bar,1.2996784329253392,103.85197776850217,Middle Eastern Restaurant
MUSEUM,1.2960522,103.84759915065096,Plaza Singapura,1.3001899361733378,103.8450710021834,Shopping Mall
MUSEUM,1.2960522,103.84759915065096,Zouk,1.2909945985318523,103.84594664397288,Nightclub
MUSEUM,1.2960522,103.84759915065096,Twenty Eight Cafe,1.3019794326565868,103.84894923473331,Café
MUSEUM,1.2960522,103.84759915065096,Tom's Palette,1.297284,103.855283,Ice Cream Shop
MUSEUM,1.2960522,103.84759915065096,Art•Friend,1.300076,103.845348,Arts & Crafts Store
MUSEUM,1.2960522,103.84759915065096,Café&Meal MUJI,1.3004434723464298,103.84543317114006,Café
MUSEUM,1.2960522,103.84759915065096,Riverside Indonesian BBQ,1.3005380285896555,103.84516012026388,Indonesian Restaurant
MUSEUM,1.2960522,103.84759915065096,Curious Palette,1.2998534633078165,103.8498779676909,Café
MUSEUM,1.2960522,103.84759915065096,Swissôtel The Stamford,1.2932692919758972,103.85381698494072,Hotel
MUSEUM,1.2960522,103.84759915065096,Fort Canning Lighthouse @ Fort Canning Hill,1.2917840356166008,103.84787793974996,Lighthouse
MUSEUM,1.2960522,103.84759915065096,Singapore F1 Circuit Gate 3,1.2922431064599564,103.85414600372314,Event Space
MUSEUM,1.2960522,103.84759915065096,Bistro Du Le Pin,1.3012640978093355,103.84139830004456,Bistro
MUSEUM,1.2960522,103.84759915065096,Long Bar Steakhouse,1.2951051565465828,103.85351816124387,Steakhouse
MUSEUM,1.2960522,103.84759915065096,Vege pot,1.3004855,103.85217,Vegetarian / Vegan Restaurant
MUSEUM,1.2960522,103.84759915065096,Istana Park,1.2992686970809755,103.84384632110596,Park
MUSEUM,1.2960522,103.84759915065096,PPP Coffee,1.291628,103.849741,Coffee Shop
MUSEUM,1.2960522,103.84759915065096,JW Marriott Hotel Singapore South Beach,1.2944687727723396,103.85579288005829,Hotel
MUSEUM,1.2960522,103.84759915065096,Bistecca Tuscan Steakhouse,1.2931490081590533,103.84145131531737,Steakhouse
MUSEUM,1.2960522,103.84759915065096,28 HongKong Street,1.287737,103.846934,Cocktail Bar
MUSEUM,1.2960522,103.84759915065096,Narrative Coffee Stand,1.297118,103.854371,Coffee Shop
MUSEUM,1.2960522,103.84759915065096,Parklane Teochew Mushroom Minced Meat Noodle,1.2965389531352483,103.85307240328149,Asian Restaurant
MUSEUM,1.2960522,103.84759915065096,Kim Dae Mun Korean Food,1.3003352104254207,103.84237027894939,Korean Restaurant
MUSEUM,1.2960522,103.84759915065096,Basheer Graphic Books,1.2968442661548931,103.85368955422767,Bookstore
MUSEUM,1.2960522,103.84759915065096,Shinzo Japanese Cuisine,1.2882370520908375,103.84767701382611,Japanese Restaurant
MUSEUM,1.2960522,103.84759915065096,Anti:dote,1.2943865126820115,103.85394617709699,Cocktail Bar
MUSEUM,1.2960522,103.84759915065096,Merely Ice Cream,1.300024899100789,103.85127804387558,Ice Cream Shop
MUSEUM,1.2960522,103.84759915065096,Singapore River,1.288998060124862,103.84695836853678,River
MUSEUM,1.2960522,103.84759915065096,Lei Garden Restaurant 利苑酒家 (Lei Garden Restaurant),1.2951089983472222,103.85221419517345,Dim Sum Restaurant
MUSEUM,1.2960522,103.84759915065096,Singapore F1 GP: Padang Stage,1.2906966201285628,103.85329735080651,Concert Hall
MUSEUM,1.2960522,103.84759915065096,nomVnom,1.2889771012307392,103.84693000137969,Vegetarian / Vegan Restaurant
MUSEUM,1.2960522,103.84759915065096,Pool @ Naumi Hotel,1.2957981482310463,103.85514936849965,Pool
MUSEUM,1.2960522,103.84759915065096,Loof,1.295848240482544,103.85358194100188,Lounge
MUSEUM,1.2960522,103.84759915065096,Lloyd's Inn,1.2971835748156184,103.84046378519933,Hotel
MUSEUM,1.2960522,103.84759915065096,FOC by Nandu Jubany,1.2874602362180525,103.84750266372237,Spanish Restaurant
MUSEUM,1.2960522,103.84759915065096,Fine Spirits by La Maison du Whisky,1.291240244424878,103.84094615590912,Whisky Bar
MUSEUM,1.2960522,103.84759915065096,Carlton Hotel,1.2957137659427311,103.85265190696873,Hotel
MUSEUM,1.2960522,103.84759915065096,Khakabo,1.302576764930306,103.85203234292875,Gaming Cafe
MUSEUM,1.2960522,103.84759915065096,Una Una,1.299518,103.854266,Japanese Restaurant
MUSEUM,1.2960522,103.84759915065096,MUJI,1.2946552952245425,103.85291234885682,Clothing Store
MUSEUM,1.2960522,103.84759915065096,Le Pin Wine Bar,1.3015666283522818,103.84113201818828,Wine Bar
MUSEUM,1.2960522,103.84759915065096,Putien,1.294626374528616,103.85279396172616,Fujian Restaurant
MUSEUM,1.2960522,103.84759915065096,Raffles City Shopping Centre,1.2933803281711018,103.85314448225226,Shopping Mall
MUSEUM,1.2960522,103.84759915065096,InterContinental Singapore,1.2983644,103.8549173,Hotel
MUSEUM,1.2960522,103.84759915065096,Southbridge,1.2884173931217346,103.84922306338333,Bistro
MUSEUM,1.2960522,103.84759915065096,Swissôtel Merchant Court,1.2884344233292604,103.84567350193224,Hotel
MUSEUM,1.2960522,103.84759915065096,Capitol Piazza,1.2929147046722709,103.85154477720495,Shopping Mall
MUSEUM,1.2960522,103.84759915065096,Raffles City Market Place,1.2938194678000459,103.85330990389288,Supermarket
MUSEUM,1.2960522,103.84759915065096,Din Tai Fung 鼎泰豐 (Din Tai Fung),1.2935408772179247,103.85403267571273,Dumpling Restaurant
MUSEUM,1.2960522,103.84759915065096,Song Garden,1.2994377646821618,103.85313826216367,Restaurant
MUSEUM,1.2960522,103.84759915065096,Robertson Quay,1.2909241493901302,103.84077402295978,Pedestrian Plaza
MUSEUM,1.2960522,103.84759915065096,Singapore F1 Padang Grandstand,1.2906556420670499,103.85277271270752,Event Space
MUSEUM,1.2960522,103.84759915065096,Jumbo Seafood Gallery 珍宝海鮮樓 (Jumbo Seafood Gallery),1.289276,103.848288,Seafood Restaurant
MUSEUM,1.2960522,103.84759915065096,Wine Connection Tapas Bar & Bistro,1.2921015423402848,103.84088780729648,Wine Bar
MUSEUM,1.2960522,103.84759915065096,Wine RVLT,1.2881036275004856,103.84796194800866,Wine Shop
MUSEUM,1.2960522,103.84759915065096,Naumi Hotel,1.295746059392854,103.8551574849721,Hotel
MUSEUM,1.2960522,103.84759915065096,DON DON DONKI,1.2890735397435973,103.8468450307846,Supermarket
NEWTON,1.31318325,103.83804024301281,Hai Yan BBQ Seafood,1.312084,103.8395,Seafood Restaurant
NEWTON,1.31318325,103.83804024301281,Lifestyle Fitness,1.3120017600309841,103.83644016148388,Gym / Fitness Center
NEWTON,1.31318325,103.83804024301281,Hup Kee Fried Oyster Omelette 合記炒蠔煎,1.3121870894840317,103.83954553084332,Chinese Restaurant
NEWTON,1.31318325,103.83804024301281,Heng Carrot Cake,1.3120799750284224,103.83976544798027,Asian Restaurant
NEWTON,1.31318325,103.83804024301281,XO Minced Meat Noodle,1.3117897358300443,103.83949127729245,Noodle House
NEWTON,1.31318325,103.83804024301281,Bangkok Express,1.311705065994275,103.83927866344747,Thai Restaurant
NEWTON,1.31318325,103.83804024301281,Cheng Ballet Academy,1.31179369528792,103.84188185052503,Dance Studio
NEWTON,1.31318325,103.83804024301281,Tatsuya Japanese Restaurant,1.3083912096235848,103.83399724960327,Japanese Restaurant
NEWTON,1.31318325,103.83804024301281,Buona Terra Italian Restaurant,1.3105724270775045,103.83502254095009,Italian Restaurant
NEWTON,1.31318325,103.83804024301281,Goodwood Park Hotel,1.3086481494433175,103.8342920126196,Hotel
NEWTON,1.31318325,103.83804024301281,Li Bai Cantonese Restaurant,1.3117025546883803,103.83636136098552,Chinese Restaurant
NEWTON,1.31318325,103.83804024301281,Ki-Sho,1.3102937728889694,103.83477732688921,Japanese Restaurant
NEWTON,1.31318325,103.83804024301281,Newton Food Centre,1.3119489901287666,103.83956682309288,Food Court
NEWTON,1.31318325,103.83804024301281,Sheraton Towers Singapore,1.3118244335501041,103.83647605765873,Hotel
NEWTON,1.31318325,103.83804024301281,Chui Huay Lim Teochew Cuisine,1.3139704597030852,103.84154464351671,Chinese Restaurant
NEWTON,1.31318325,103.83804024301281,Nanbantei Japanese Restaurant,1.3071242662642004,103.83324974398565,Japanese Restaurant
NEWTON,1.31318325,103.83804024301281,Alma by Juan Amador,1.308058760775782,103.83388677934384,Spanish Restaurant
NEWTON,1.31318325,103.83804024301281,Ah Chew Desserts 阿秋甜品 (Ah Chew Desserts),1.318411,103.843714,Dessert Shop
NEWTON,1.31318325,103.83804024301281,Grand Hyatt Singapore,1.3066028540563808,103.83270302021603,Hotel
NEWTON,1.31318325,103.83804024301281,The American Club,1.3084451272994981,103.83212667092013,Club House
NEWTON,1.31318325,103.83804024301281,Shima Restaurant,1.30915191180751,103.8337524143318,Japanese Restaurant
NEWTON,1.31318325,103.83804024301281,Quincy Hotel,1.3076437833492602,103.83566612455752,Hotel
NEWTON,1.31318325,103.83804024301281,Martini Bar,1.306294,103.833242,Cocktail Bar
NEWTON,1.31318325,103.83804024301281,Udders,1.3182527806436282,103.84394754984936,Ice Cream Shop
NEWTON,1.31318325,103.83804024301281,Louis Vuitton,1.3073645,103.8324041,Boutique
NEWTON,1.31318325,103.83804024301281,貴興 Kwee Heng,1.311673496204694,103.83948778635084,Chinese Restaurant
NEWTON,1.31318325,103.83804024301281,Starbucks Reserve,1.3176731682929055,103.84402113019289,Coffee Shop
NEWTON,1.31318325,103.83804024301281,Royal Plaza On Scotts,1.3067407698264968,103.83273055210626,Hotel
NEWTON,1.31318325,103.83804024301281,Kushi Japanese Dining Bar,1.3166600282107797,103.84149081590266,Japanese Restaurant
NEWTON,1.31318325,103.83804024301281,Courtyard by Marriott Singapore Novena,1.320527693070273,103.84322136640549,Hotel
NEWTON,1.31318325,103.83804024301281,American Club  Gym,1.3083096898125555,103.8319762404431,Gym
NEWTON,1.31318325,103.83804024301281,Carousel,1.3066976955081724,103.83277639476692,Buffet
NEWTON,1.31318325,103.83804024301281,Mezza9,1.306338,103.833206,Restaurant
NEWTON,1.31318325,103.83804024301281,Penang Hawkers Fare @ York Hotel,1.3071911944623347,103.83572444742273,Asian Restaurant
NEWTON,1.31318325,103.83804024301281,Pu Dong Restaurant,1.3167325042441818,103.83561871150631,Chinese Restaurant
NEWTON,1.31318325,103.83804024301281,Brauhaus Restaurant & Pub,1.3172041613115102,103.84424602943048,German Restaurant
NEWTON,1.31318325,103.83804024301281,Green View Cafe 翠苑,1.3075612472941398,103.83391166061242,Chinese Restaurant
NEWTON,1.31318325,103.83804024301281,The Clue-less Goat,1.318624,103.843542,Café
NEWTON,1.31318325,103.83804024301281,Spizza,1.3169255319690825,103.83543975610803,Pizza Place
NEWTON,1.31318325,103.83804024301281,Running Lab,1.3192038076678338,103.84354814266091,Sporting Goods Shop
NEWTON,1.31318325,103.83804024301281,Two Men Bagel House,1.3207178616455315,103.84293343507376,Bagel Shop
NEWTON,1.31318325,103.83804024301281,Ichiban Boshi,1.317506138230302,103.84383638730563,Sushi Restaurant
NEWTON,1.31318325,103.83804024301281,True Fitness,1.3192285991142607,103.84368453755198,Gym
NEWTON,1.31318325,103.83804024301281,Gordon Grill,1.308946953356082,103.83413907564005,Steakhouse
NEWTON,1.31318325,103.83804024301281,Kra Pow Thai Street Food,1.306974,103.833648,Thai Restaurant
NEWTON,1.31318325,103.83804024301281,Ling Zhi | 灵芝,1.3199133229979796,103.8433431571341,Vegetarian / Vegan Restaurant
NEWTON,1.31318325,103.83804024301281,The Sushi Bar,1.3070240418527121,103.83397572956068,Sushi Restaurant
NEWTON,1.31318325,103.83804024301281,PizzaExpress,1.3061916327622916,103.83255166783626,Pizza Place
NEWTON,1.31318325,103.83804024301281,Sō Ramen,1.3197487338621987,103.84318780819322,Ramen Restaurant
NEWTON,1.31318325,103.83804024301281,Hong Kong Street Family Restaurant,1.3206990933881666,103.84250345617124,Hong Kong Restaurant
NEWTON,1.31318325,103.83804024301281,Wild Honey,1.305744,103.832993,Café
NEWTON,1.31318325,103.83804024301281,New Station Snack Bar,1.307352888297268,103.83341316651484,Asian Restaurant
NEWTON,1.31318325,103.83804024301281,The Wheelhouse,1.3097147538997838,103.83287627546184,Diner
NEWTON,1.31318325,103.83804024301281,海底捞Hai Di Lao Hotpot,1.3204152220961956,103.84313143919303,Hotpot Restaurant
NEWTON,1.31318325,103.83804024301281,Straits Kitchen,1.306337,103.833284,Asian Restaurant
NEWTON,1.31318325,103.83804024301281,Da Luca Italian Restaurant,1.3183205331461998,103.8422662569608,Italian Restaurant
NEWTON,1.31318325,103.83804024301281,A-Roy Thai Restaurant,1.3193925658888797,103.84353235223082,Thai Restaurant
NEWTON,1.31318325,103.83804024301281,Healing Touch,1.315842018182591,103.84498868460932,Massage Studio
NEWTON,1.31318325,103.83804024301281,Ng Ah Sio Bak Kut Teh 黄亚细肉骨茶,1.3136553111943112,103.84147819091777,Chinese Restaurant
NEWTON,1.31318325,103.83804024301281,Executive Lounge,1.3114193694764729,103.83671681347228,Hotel Bar
NEWTON,1.31318325,103.83804024301281,CLUB ION III,1.3170080265261461,103.83531429442213,Nightclub
NEWTON,1.31318325,103.83804024301281,7-Eleven,1.312176173538034,103.83811646477324,Convenience Store
NEWTON,1.31318325,103.83804024301281,Lobby Bar,1.3116623110823689,103.83641989767955,Hotel Bar
NEWTON,1.31318325,103.83804024301281,Cold Storage,1.317011767424131,103.84388234096063,Supermarket
NEWTON,1.31318325,103.83804024301281,Duckland,1.3171835,103.8439,Chinese Restaurant
NEWTON,1.31318325,103.83804024301281,Nickeldime Drafthouse,1.321230245097269,103.84152352809906,Gastropub
NEWTON,1.31318325,103.83804024301281,Lucky Newton Seafood Stall 82,1.3120015190925982,103.83968257170125,Seafood Restaurant
NEWTON,1.31318325,103.83804024301281,Kith Café,1.304336317084496,103.83724733018792,Café
NEWTON,1.31318325,103.83804024301281,The 2nd Floor,1.3084309743050986,103.83233400003522,American Restaurant
NEWTON,1.31318325,103.83804024301281,Spa Rael,1.307886848819848,103.83433402621273,Spa
NEWTON,1.31318325,103.83804024301281,Smiths Authentic British Fish & Chips,1.316422091436442,103.83577992948801,Seafood Restaurant
NEWTON,1.31318325,103.83804024301281,Soup Restaurant 三盅兩件,1.3173006724062426,103.84423720958344,Chinese Restaurant
NEWTON,1.31318325,103.83804024301281,The Union Bar,1.3083680929427532,103.8324105174373,Brewery
NEWTON,1.31318325,103.83804024301281,Chye Kee Goldhill Roasted Chicken Rice,1.318204,103.843848,Asian Restaurant
NEWTON,1.31318325,103.83804024301281,Ya Kun Kaya Toast 亞坤,1.317354594975209,103.8442284768033,Coffee Shop
NEWTON,1.31318325,103.83804024301281,Baan Ying,1.320617,103.842776,Thai Restaurant
NEWTON,1.31318325,103.83804024301281,Nara Japanese Restaurant,1.3179151456854772,103.84355230732412,Japanese Restaurant
NEWTON,1.31318325,103.83804024301281,Skyve Wine Bistro,1.3102660895356637,103.84169130434049,Wine Bar
NEWTON,1.31318325,103.83804024301281,INDOCAFE the white house,1.3110351767920387,103.83570045232773,Café
NEWTON,1.31318325,103.83804024301281,Wine Connection Bistro,1.316804,103.844,Restaurant
NEWTON,1.31318325,103.83804024301281,Workspace Espresso Bar,1.3196931201435624,103.84338234087497,Café
NEWTON,1.31318325,103.83804024301281,Min Jiang,1.308623841707579,103.83449019468104,Chinese Restaurant
NEWTON,1.31318325,103.83804024301281,Nonya Peranakan Cuisine,1.3205035596001473,103.84195268154144,Asian Restaurant
NEWTON,1.31318325,103.83804024301281,DOMVS by Gabriel Fratini,1.3119672195158765,103.83648284085645,Italian Restaurant
NEWTON,1.31318325,103.83804024301281,Waffletown USA,1.316875616285294,103.83549065135716,American Restaurant
NEWTON,1.31318325,103.83804024301281,Alliance Francaise Theatre,1.3143281203183577,103.83702517539294,Movie Theater
NEWTON,1.31318325,103.83804024301281,Sheraton Towers Poolside,1.3120175636629408,103.83637347501903,Pool
NEWTON,1.31318325,103.83804024301281,The Elizabeth Hotel Singapore,1.3080193743271993,103.83554928735975,Hotel
NEWTON,1.31318325,103.83804024301281,The Song Of India,1.3105872812204264,103.83558170801305,Indian Restaurant
NEWTON,1.31318325,103.83804024301281,Eagles Nest,1.3083876461473165,103.83231322530095,American Restaurant
NEWTON,1.31318325,103.83804024301281,Cold Storage,1.3172172848576644,103.8362644532233,Grocery Store
NEWTON,1.31318325,103.83804024301281,Wee Nam Kee 威南记海南鸡饭餐室 (Wee Nam Kee),1.3171111335276484,103.84399000558166,Hainan Restaurant
NEWTON,1.31318325,103.83804024301281,L'Espresso,1.308718961170526,103.83455660074209,Café
NEWTON,1.31318325,103.83804024301281,New Balance,1.3191494346512367,103.84336872833966,Sporting Goods Shop
NEWTON,1.31318325,103.83804024301281,Saizeriya Ristorante E Caffe,1.3170523530010536,103.84417222919568,Italian Restaurant
NEWTON,1.31318325,103.83804024301281,Modesto's,1.3080983019947006,103.83569167293057,Pub
NEWTON,1.31318325,103.83804024301281,Thai Village Restaurant,1.3078873518972682,103.83433653864954,Thai Restaurant
NEWTON,1.31318325,103.83804024301281,Délifrance,1.3105825039645393,103.84634694301451,Café
NEWTON,1.31318325,103.83804024301281,Cedele by Bakery Depot,1.317113865347674,103.84420227335991,Café
NEWTON,1.31318325,103.83804024301281,Squash Center @ Tanglin Club,1.308830462086723,103.8330069696298,Gym / Fitness Center
NOVENA,1.3205257000000001,103.84388133927948,Ah Chew Desserts 阿秋甜品 (Ah Chew Desserts),1.318411,103.843714,Dessert Shop
NOVENA,1.3205257000000001,103.84388133927948,Courtyard by Marriott Singapore Novena,1.320527693070273,103.84322136640549,Hotel
NOVENA,1.3205257000000001,103.84388133927948,Joe & Dough,1.3207382003202968,103.84381922112256,Sandwich Place
NOVENA,1.3205257000000001,103.84388133927948,Udders,1.3182527806436282,103.84394754984936,Ice Cream Shop
NOVENA,1.3205257000000001,103.84388133927948,Mama Patisserie,1.3212708574414043,103.84412906866375,Bakery
NOVENA,1.3205257000000001,103.84388133927948,Two Men Bagel House,1.3207178616455315,103.84293343507376,Bagel Shop
NOVENA,1.3205257000000001,103.84388133927948,Barcook Bakery,1.3212669194877014,103.84419473496541,Bakery
NOVENA,1.3205257000000001,103.84388133927948,Starbucks Reserve,1.3176731682929055,103.84402113019289,Coffee Shop
NOVENA,1.3205257000000001,103.84388133927948,Caveman Food,1.3210620632342724,103.8446761775709,Food Stand
NOVENA,1.3205257000000001,103.84388133927948,Toast Box 土司工坊,1.3202597311365911,103.84364057231635,Café
NOVENA,1.3205257000000001,103.84388133927948,Running Lab,1.3192038076678338,103.84354814266091,Sporting Goods Shop
NOVENA,1.3205257000000001,103.84388133927948,Ling Zhi | 灵芝,1.3199133229979796,103.8433431571341,Vegetarian / Vegan Restaurant
NOVENA,1.3205257000000001,103.84388133927948,Starbucks,1.3216945579236998,103.8451616456468,Coffee Shop
NOVENA,1.3205257000000001,103.84388133927948,True Fitness,1.3192285991142607,103.84368453755198,Gym
NOVENA,1.3205257000000001,103.84388133927948,Hong Kong Street Family Restaurant,1.3206990933881666,103.84250345617124,Hong Kong Restaurant
NOVENA,1.3205257000000001,103.84388133927948,SF Food & Beverage,1.3202166394376142,103.84385168552399,Juice Bar
NOVENA,1.3205257000000001,103.84388133927948,Don Don Donki,1.320923,103.844211,Supermarket
NOVENA,1.3205257000000001,103.84388133927948,The Clue-less Goat,1.318624,103.843542,Café
NOVENA,1.3205257000000001,103.84388133927948,Once Upon A Thyme,1.3208209891612548,103.84452568335907,Italian Restaurant
NOVENA,1.3205257000000001,103.84388133927948,La Ristrettos,1.3206992596498968,103.84414994643637,Café
NOVENA,1.3205257000000001,103.84388133927948,Starbucks,1.3199546511297626,103.84437845987021,Coffee Shop
NOVENA,1.3205257000000001,103.84388133927948,Sō Ramen,1.3197487338621987,103.84318780819322,Ramen Restaurant
NOVENA,1.3205257000000001,103.84388133927948,海底捞Hai Di Lao Hotpot,1.3204152220961956,103.84313143919303,Hotpot Restaurant
NOVENA,1.3205257000000001,103.84388133927948,QQ Rice,1.3214176715829382,103.84452428399291,Restaurant
NOVENA,1.3205257000000001,103.84388133927948,A-Roy Thai Restaurant,1.3193925658888797,103.84353235223082,Thai Restaurant
NOVENA,1.3205257000000001,103.84388133927948,Brauhaus Restaurant & Pub,1.3172041613115102,103.84424602943048,German Restaurant
NOVENA,1.3205257000000001,103.84388133927948,Oasia Hotel Singapore,1.320261217502309,103.84472638540623,Hotel
NOVENA,1.3205257000000001,103.84388133927948,Tandoori Corner,1.325778,103.850011,Indian Restaurant
NOVENA,1.3205257000000001,103.84388133927948,Ichiban Boshi,1.317506138230302,103.84383638730563,Sushi Restaurant
NOVENA,1.3205257000000001,103.84388133927948,Ramada Singapore at Zhongshan Park,1.327286864024023,103.84665324583749,Hotel
NOVENA,1.3205257000000001,103.84388133927948,Urbana Rooftop Bar,1.3206679206356537,103.84334980655888,Bar
NOVENA,1.3205257000000001,103.84388133927948,Kajiken,1.3211630035083475,103.84396522454088,Ramen Restaurant
NOVENA,1.3205257000000001,103.84388133927948,Pek Kio Market & Food Centre,1.3159617724090227,103.85034613373307,Food Court
NOVENA,1.3205257000000001,103.84388133927948,Nickeldime Drafthouse,1.321230245097269,103.84152352809906,Gastropub
NOVENA,1.3205257000000001,103.84388133927948,Hokkaido Fish Market,1.320667,103.844305,Japanese Restaurant
NOVENA,1.3205257000000001,103.84388133927948,Jollibee,1.3212431681463168,103.84394359100344,Fast Food Restaurant
NOVENA,1.3205257000000001,103.84388133927948,龍發豆沙餅 Loong Fatt Tau Sar Piah,1.3264280222283948,103.84232686763524,Bakery
NOVENA,1.3205257000000001,103.84388133927948,Da Luca Italian Restaurant,1.3183205331461998,103.8422662569608,Italian Restaurant
NOVENA,1.3205257000000001,103.84388133927948,Kushi Japanese Dining Bar,1.3166600282107797,103.84149081590266,Japanese Restaurant
NOVENA,1.3205257000000001,103.84388133927948,The Coffee Bean & Tea Leaf,1.3215976837027061,103.84609412894656,Coffee Shop
NOVENA,1.3205257000000001,103.84388133927948,Boon Tong Kee,1.32548,103.849312,Chinese Restaurant
NOVENA,1.3205257000000001,103.84388133927948,Baan Ying,1.320617,103.842776,Thai Restaurant
NOVENA,1.3205257000000001,103.84388133927948,Chui Huay Lim Teochew Cuisine,1.3139704597030852,103.84154464351671,Chinese Restaurant
NOVENA,1.3205257000000001,103.84388133927948,Fairprice Finest,1.3267515839120476,103.8465096890284,Supermarket
